ruc,razon_social,tipo_empresa,estado_sunat,condicion_sunat,departamento,provincia,distrito,telefono,email,codigo_registro,fecha_consulta
20601427541,COOPERATIVA AGRARIA ALPAQUERA DEL SUR LIMITADA - COOPAALSUR LTDA - COOPAALSUR LTDA,"COOPERATIVAS, SAIS, CAPS",SUSPENSION TEMPORAL,HABIDO,CUSCO,QUISPICANCHI,MARCAPATA,,,,2026-09-20T01:43:21.108Z
20601460166,"ASOCIACION DE PEQUEÑOS PRODUCTORES AGROPECUARIOS ""25 DE DICIEMBRE""",ASOCIACION,BAJA DE OFICIO,HABIDO,PUNO,LAMPA,CALAPUJA,,,,2026-09-20T01:43:21.108Z
20601537771,ASOCIACION DE PRODUCTORES SOSTENIBLES EL AYNI,ASOCIACION,BAJA DE OFICIO,HABIDO,JUNIN,CHANCHAMAYO,PICHANAQUI,,,,2026-09-20T01:43:21.108Z
20601547458,ASOCIACION DE SEMILLARISTAS DE MAIZ CHOCLO VIRGEN DE LA MERCEDES DEL DISTRITO DE CHINGAS,ASOCIACION,BAJA DE OFICIO,HABIDO,ANCASH,ANTONIO RAYMONDI,CHINGAS,,,,2026-09-20T01:43:21.108Z
20601558204,COOPERATIVA AGRARIA CAFETALERA OCUMAL,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,AMAZONAS,LUYA,OCUMAL,,,,2026-09-20T01:43:21.108Z
20601568510,"ASOCIACION DE CRIADORES DE ALPACAS, LLAMAS Y VICUÑAS NEVADOS COJATA",ASOCIACION,BAJA DE OFICIO,HABIDO,PUNO,HUANCANE,COJATA,,,S1928683,2026-09-20T01:43:21.108Z
20601575184,COOPERATIVA AGRARIA DE USUARIOS DE PEQUEÑOS PRODUCTORES DEL PERU,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,ANCASH,CASMA,CASMA,,,,2026-09-20T01:43:21.108Z
20601590621,COOPERATIVA AGRARIA DE PRODUCTORES LOS MOROCHUCOS - CANGALLO,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,AYACUCHO,CANGALLO,LOS MOROCHUCOS,930323827,coop.agrariamorochucos@gmail.com,S1229975,2026-09-20T01:43:21.108Z
20601643023,ASOC DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MÚLTIPLES SAN NICOLÁS-APASMU NINABAMBA-SAN MIGUEL,ASOCIACION,BAJA DE OFICIO,HABIDO,AYACUCHO,LA MAR,SAN MIGUEL,,,,2026-09-20T01:43:21.108Z
20601667526,COOP BESACARI - PERU,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,SATIPO,LLAYLLA,,,,2026-09-20T01:43:21.108Z
20601812151,"""ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS EMPRENDEDORES DEL NORTE""",ASOCIACION,BAJA DE OFICIO,HABIDO,CAJAMARCA,CUTERVO,CUTERVO,970071784,vega2018joel@hotmail.com,S1224499,2026-09-20T01:43:21.108Z
20601919657,COOPERATIVA AGRARIA INNOVACION  CACAO Y CAFE DEL VRAEM,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,SATIPO,PANGOA,,,,2026-09-20T01:43:21.108Z
20601939402,COOPERATIVA AGRARIA ASHANINKA KEMITO SANKORI LTDA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,SATIPO,SATIPO,985103448,cackemitosankori@gmail.com,S1652541,2026-09-20T01:43:21.108Z
20601958911,COOPERATIVA AGRARIA CAFETALERA LAGUNA DE LOS CÓNDORES,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,AMAZONAS,LUYA,LUYA,948700173,GERENCIA@COOPLDC.ORG,S2514803,2026-09-20T01:43:21.108Z
20602025170,ASOCIACION AGRARIA LOS PIONEROS DE LA COMUNIDAD CAMPESINA DE HUALLMISH,ASOCIACION,BAJA DE OFICIO,HABIDO,HUANUCO,HUANUCO,CHURUBAMBA,,,,2026-09-20T01:43:21.108Z
20602047025,ASOCIACION DE MUJERES CHOCOLATERAS CHOCOLATE CORAZON DE NOLBERTH ALTO URUYA,ASOCIACION,ACTIVO,HABIDO,UCAYALI,PADRE ABAD,NESHUYA,972465874,CHOCOALTOURUYA@GMAIL.COM,S2500328,2026-09-20T01:43:21.108Z
20602054480,COOPERATIVA AGRARIA ECOLOGICA DE MUJERES CAFETALERAS VILLA RICA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,PASCO,OXAPAMPA,VILLA RICA,940159344,CAEMCAVIR2024@HOTMAIL.COM,S2522474,2026-09-20T01:43:21.108Z
20602161081,APROVAPERU,ASOCIACION,BAJA DE OFICIO,HABIDO,JUNIN,CHANCHAMAYO,PERENE,988602968,APROVAPERU@GMAIL.COM,S1449316,2026-09-20T01:43:21.108Z
20602194265,ASOCIACION DE AGRICULTORES DE CACAO Y REFORESTADORES DE CURIMANA - AGRICARE CURIMANA,ASOCIACION,BAJA DE OFICIO,HABIDO,UCAYALI,PADRE ABAD,CURIMANA,,,,2026-09-20T01:43:21.108Z
20602220355,ASOCIACION DE FRUTICULTORES DEL DISTRITO DE YANATILE ASOFRUT YANATILE,ASOCIACION,ACTIVO,HABIDO,CUSCO,CALCA,YANATILE,,,,2026-09-20T01:43:21.108Z
20602227244,ASOCIACION DE MANEJO DE BOSQUES NATURALES ESPERANZA,ASOCIACION,ACTIVO,HABIDO,LORETO,LORETO,PARINARI,942948488,floresimonemilton@gmail.com,S1156252,2026-09-20T01:43:21.108Z
20602242464,COOPERATIVA AGROPECUARIA MARCELINO VASQUEZ HUAMAN - COOPAMAVAHU,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,PIURA,PIURA,PIURA,,,,2026-09-20T01:43:21.108Z
20602249175,"""ASOCIACIÓN PRODUCTORES DE GANADO VACUNO Y LECHE KUNTURKANKI""",ASOCIACION,BAJA DE OFICIO,HABIDO,CUSCO,CANAS,KUNTURKANKI,,,,2026-09-20T01:43:21.108Z
20602260021,ASOCIACION DE PRODUCTORES AGROPECUARIOS SURCOS ANDINOS,ASOCIACION,ACTIVO,HABIDO,HUANCAVELICA,TAYACAJA,PAZOS,,,,2026-09-20T01:43:21.108Z
20602264549,ASOCIACION DE PRODUCTORES AGROPECUARIOS 10 DE AGOSTO DE ANCOCALA,ASOCIACION,ACTIVO,HABIDO,TACNA,CANDARAVE,CAIRANI,,,,2026-09-20T01:43:21.108Z
20602446019,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y AGROINDUSTRIALES NUEVA ESPERANZA DE CIUTAY,ASOCIACION,BAJA DE OFICIO,HABIDO,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,,,,2026-09-20T01:43:21.108Z
20602459960,NEGOCIOS E INVERSIONES HIROMI & HECTOR S.A.C.,SOCIEDAD ANONIMA CERRADA,BAJA DE OFICIO,HABIDO,SAN MARTIN,SAN MARTIN,TARAPOTO,9672816988,danilo_20cm@hotmail.com,S1223206,2026-09-20T01:43:21.108Z
20602488927,COOPERATIVA AGRARIA ECOLOGICO ROSAS PAMPA LTDA - CAECO ROSAS PAMPA LTDA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,SATIPO,RIO NEGRO,,,,2026-09-20T01:43:21.108Z
20602526365,COOPERATIVA AGRARIA DE PRODUCTORES ORGÁNICOS DE PALTA DEL VALLE LAMBRAS VRAEM-COPPAL VRAEM,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,944702538,Coppalvalle@gmail.com,S1582111,2026-09-20T01:43:21.108Z
20602544495,ASOCIACION DE PRODUCTORES ECOLOGICOS AGRARIOS DEL DISTRITO DE QUICHES PROVINCIA DE SIHUAS-ANCASH,ASOCIACION,BAJA DE OFICIO,HABIDO,ANCASH,SIHUAS,QUICHES,,,,2026-09-20T01:43:21.108Z
20602545025,ASOCIACION DE PRODUCTORES AGROINDUSTRIALES ORGANICOS DE PERU ASPAGRO,ASOCIACION,BAJA DE OFICIO,HABIDO,AYACUCHO,HUAMANGA,CHIARA,,,,2026-09-20T01:43:21.108Z
20602650643,ASOCIACIÓN AGROEXPORTADORA DE LA REGIÓN SAN MARTÍN,ASOCIACION,ACTIVO,HABIDO,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,,,,2026-09-20T01:43:21.108Z
20602682758,ASOCIACION DE PRODUCTORES DE LECHE Y DERIVADOS LACTEOS MICAELA BASTIDAS,ASOCIACION,ACTIVO,HABIDO,CUSCO,CANAS,PAMPAMARCA,,,,2026-09-20T01:43:21.108Z
20602684335,ASOCIACION PRODUCTORES AGROPECUARIOS MARCO VILCA ARGAMA ALTA,ASOCIACION,BAJA DE OFICIO,HABIDO,APURIMAC,ANDAHUAYLAS,PACUCHA,,,,2026-09-20T01:43:21.108Z
20602712657,COOPERATIVA AGRARIA CAFETALERA RIO TAMBO LIMITADA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,SATIPO,RIO TAMBO,,,,2026-09-20T01:43:21.108Z
20602754139,COOPERATIVA AGRARIA DE CULTIVOS ANDINOS CAJAMARCA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,CAJAMARCA,CAJAMARCA,CAJAMARCA,,,,2026-09-20T01:43:21.108Z
20602770860,ASOCIACION DE PRODUCTORES DE ARROZ DEL VALLE DEL SHANUSI,ASOCIACION,ACTIVO,HABIDO,LORETO,ALTO AMAZONAS,YURIMAGUAS,952903614,cherylrocio.9294@gmail.com,B0779828,2026-09-20T01:43:21.108Z
20602862764,ASOCIACION DE AGRICULTORES POZO ESPAÑOL - CULEBRAS,ASOCIACION,ACTIVO,HABIDO,ANCASH,HUARMEY,CULEBRAS,,,,2026-09-20T01:43:21.108Z
20602881971,ASOCIACION DE PRODUCTORES AGRARIOS DE CACAO (APAC) ECHALACPERU DE MANGURIARI,ASOCIACION,ACTIVO,HABIDO,CUSCO,LA CONVENCION,ECHARATE,,,,2026-09-20T01:43:21.108Z
20602902235,COOPERATIVA DE PRODUCTORES AGROPECUARIOS HUALGAYOC,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,CAJAMARCA,HUALGAYOC,HUALGAYOC,,,,2026-09-20T01:43:21.108Z
20602920128,COOPAINCA - ANTA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,CUSCO,ANTA,ANTA,,,,2026-09-20T01:43:21.108Z
20603116373,ASOCIACION DE PRODUCTORES AGROFORESTALES ANCOMARCA,ASOCIACION,BAJA DE OFICIO,HABIDO,HUANUCO,PACHITEA,PANAO,,,,2026-09-20T01:43:21.108Z
20603201150,FEDERACION AGROPECUARIA DEL DISTRITO DE UMARI,ASOCIACION,SUSPENSION TEMPORAL,HABIDO,HUANUCO,PACHITEA,UMARI,,,,2026-09-20T01:43:21.108Z
20603223421,COOPERATIVA DE PRODUCTORES AGROECOLOGICOS LA PERLA DE LOS ANDES-CALLEJON DE HUAYLAS ANCASH,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,ANCASH,HUAYLAS,CARAZ,,,,2026-09-20T01:43:21.108Z
20603296576,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y DERIVADOS LACTEOS DE ORCOPAMPA - ORCOLAC,ASOCIACION,ACTIVO,HABIDO,AREQUIPA,CASTILLA,ORCOPAMPA,,,,2026-09-20T01:43:21.108Z
20603320621,COOPERATIVA AGRARIA CAFETALERA ALTA MONTAÑA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,949791984,lrh0495@gmail.com,S2664558,2026-09-20T01:43:21.108Z
20603355017,ASOCIACION DE PRODUCTORES VALLE SUMAQ ESMERALDA,ASOCIACION,BAJA DE OFICIO,HABIDO,AYACUCHO,HUANTA,HUANTA,,,,2026-09-20T01:43:21.108Z
20603356404,COOPERATIVA AGROINDUSTRIAL NEBLINA DE CARPISH LIMITADA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,HUANUCO,HUANUCO,CHINCHAO,,,,2026-09-20T01:43:21.108Z
20603368011,ASOCIACION DE AGRICULTORES PLATANEROS DE PADRE ABAD,ASOCIACION,BAJA DE OFICIO,NO HABIDO,UCAYALI,PADRE ABAD,PADRE ABAD,,,,2026-09-20T01:43:21.108Z
20603478879,COOPERATIVA AGRARIA ALTO MAYO NUEVA CAJAMARCA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,,,,2026-09-20T01:43:21.108Z
20603526423,COOPERATIVA AGROINDUSTRIAL PERLA DEL HUALLAGA LTDA - CAPH LTDA.,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,LORETO,ALTO AMAZONAS,YURIMAGUAS,,,,2026-09-20T01:43:21.108Z
20603557825,COOPERATIVA AGRARIA KAFFEE SATIPO,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,SATIPO,SATIPO,,,B1400555,2026-09-20T01:43:21.108Z
20603587627,ASOCIACION PARA LA CONSERVACION Y PRESERVACION DE LA BIODIVERSIDAD CHAUCA,ASOCIACION,ACTIVO,HABIDO,UCAYALI,CORONEL PORTILLO,MANANTAY,993291964,ANTONYCHAUCACASTRO333@GMAIL.COM,S1308516,2026-09-20T01:43:21.108Z
20603675551,ASOCIACION DE PRODUCTORES AGROPECUARIOS MADRE SELVA - LACCO YAVERO,ASOCIACION,ACTIVO,HABIDO,CUSCO,LA CONVENCION,QUELLOUNO,,,,2026-09-20T01:43:21.108Z
20603676476,ASOCIACION DE PRODUCTORES AGROPECUARIOS PONGO MAYNIQUE DE LA COMUNIDAD DE CHINGUIRIATO,ASOCIACION,ACTIVO,HABIDO,CUSCO,LA CONVENCION,ECHARATE,,,,2026-09-20T01:43:21.108Z
20603684487,ASOCIACION DE PRODUCTORES ALPAQUEROS Y ARTESANOS SANTA ROSA APAASAR,ASOCIACION,BAJA DE OFICIO,HABIDO,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,,,,2026-09-20T01:43:21.108Z
20603736703,ASOCIACION DE PRODUCTORES DE PALTOS MORO - APROPALMO,ASOCIACION,BAJA MULT.INSCR. Y OTROS,HABIDO,ANCASH,SANTA,MORO,,,,2026-09-20T01:43:21.108Z
20603776616,ASOCIACION DE PRODUCTORES AGROPECUARIOS SARACOCHA,ASOCIACION,BAJA DE OFICIO,HABIDO,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,,,,2026-09-20T01:43:21.108Z
20603820691,COOPERATIVA AGRARIA DE SERVICIOS MULTIPLES CORDILLERA AZUL - CORDILLERA AZUL COOP,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,SAN MARTIN,BELLAVISTA,BELLAVISTA,,,,2026-09-20T01:43:21.108Z
20603829515,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS NOGALES ALTO ITARIATO,ASOCIACION,ACTIVO,HABIDO,CUSCO,LA CONVENCION,KUMPIRUSHIATO,,,,2026-09-20T01:43:21.108Z
20603836325,COOPERATIVA AGRARIA YARINACOCHA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,UCAYALI,CORONEL PORTILLO,YARINACOCHA,,,,2026-09-20T01:43:21.108Z
20603842511,ASOCIACION DE PRODUCTORES AGROPECUARIOS RIQ´CHARI DE TINTINIQUIATO,ASOCIACION,ACTIVO,HABIDO,CUSCO,LA CONVENCION,ECHARATE,,,,2026-09-20T01:43:21.108Z
20603862369,COOPERATIVA AGRARIA TROPICALS PRODUCTS,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,CHANCHAMAYO,PICHANAQUI,,,,2026-09-20T01:43:21.108Z
20603864060,ASOCIACION DE PRODUCTORES AGROPECUARIOS CAMPANAYOC,ASOCIACION,BAJA DE OFICIO,HABIDO,CUSCO,LA CONVENCION,QUELLOUNO,,,,2026-09-20T01:43:21.108Z
20603907176,COOPERATIVA AGRARIA INDUSTRIAL FRUITS PICHANAKI,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,CHANCHAMAYO,PICHANAQUI,,,,2026-09-20T01:43:21.108Z
20603942028,COOPERATIVA AGRARIA DE PRODUCTORES TIKANKA CHIARA-AYACUCHO,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,AYACUCHO,HUAMANGA,CHIARA,,,,2026-09-20T01:43:21.108Z
20603957033,ASOCIACIÓN DE PRODUCTORES AGROINDUSTRIALES Y SERVICIOS MÚLTIPLES HUAYNA PICCHU VRAE,ASOCIACION,ACTIVO,HABIDO,JUNIN,CHANCHAMAYO,PERENE,,,,2026-09-20T01:43:21.108Z
20603979924,ASOCIACION DE PRODUCTORES AGROPECUARIOS MANOS A TRABAJAR PISCOBAMBA BAJA DEL DISTRITO DE OCOBAMBA,ASOCIACION,BAJA DE OFICIO,HABIDO,APURIMAC,CHINCHEROS,OCOBAMBA,,,,2026-09-20T01:43:21.108Z
20604151954,COOPERATIVA AGRARIA DE SERVICIOS MULTIPLES SUR ORIENTE - COOPSSUR ORIENTE,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,082503628,administracion@coopssur.com.pe,S1475799,2026-09-20T01:43:21.108Z
20604215600,ASOCIACION DE PRODUCTORES DE CACAO ECOLOGICO DE DISTRITO DE QUELLOUNO,ASOCIACION,ACTIVO,HABIDO,CUSCO,LA CONVENCION,QUELLOUNO,,,,2026-09-20T01:43:21.108Z
20604218358,COOPERATIVA AGRARIA COYAPAPI,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,ANCASH,HUARAZ,PARIACOTO,,,,2026-09-20T01:43:21.108Z
20604309728,ASOCIACION DE PRODUCTORES CAFETALEROS AGROECOLOGICOS SAN JUAN,ASOCIACION,ACTIVO,HABIDO,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,,,,2026-09-20T01:43:21.108Z
20604315825,"ASOCIACION DE PRODUCTORES DE FLORES NATIVAS, AGROINDUSTRIALES, PISCICOLA Y MEDIO AMBIENTE - UCAYALI",ASOCIACION,BAJA DE OFICIO,HABIDO,UCAYALI,PADRE ABAD,PADRE ABAD,,,,2026-09-20T01:43:21.108Z
20604401187,ORGANIZACION ZONAL SAN MIGUEL DEL FAIQUE,ASOCIACION,BAJA DE OFICIO,HABIDO,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,,,,2026-09-20T01:43:21.108Z
20604419175,ASOCIACION DE PRODUCTORES AGROPECUARIOS ECOLOGICOS DE LAS ZONAS ALTO ANDINAS DE JUNIN,ASOCIACION,BAJA DE OFICIO,HABIDO,JUNIN,HUANCAYO,INGENIO,,,S1579361,2026-09-20T01:43:21.108Z
20604495483,COOPERATIVA DE USUARIOS AGROINDUSTRIAL DE PRODUCTORES INTI RAYMI,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,,,,2026-09-20T01:43:21.108Z
20604583081,ASOCIACION AGROINDUSTRIAL COMUNIDADES UNIDAS DEL NAPO,ASOCIACION,BAJA DE OFICIO,HABIDO,LORETO,MAYNAS,MAZAN,928394428,angelo_hr@hotmail.com,S2422961,2026-09-20T01:43:21.108Z
20604705411,COOPERATIVA AGRARIA CRUZ DE YANAHUANCA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,LAMBAYEQUE,LAMBAYEQUE,SALAS,,,,2026-09-20T01:43:21.108Z
20604755230,COOPERATIVA AGRARIA ANDINA DE SANTA CRUZ LTDA.,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,ANCASH,HUAYLAS,SANTA CRUZ,935852386,coaandinasantacruz@gmail.com,S3013721,2026-09-20T01:43:21.108Z
20604757267,ASOCIACION DE PRODUCTORES AGROPECUARIOS CHAGRAPOCHMUÑA,ASOCIACION,ACTIVO,HABIDO,HUANUCO,PACHITEA,PANAO,,,,2026-09-20T01:43:21.108Z
20604817146,"ASOCIACION DE PRODUCTORES GANADEROS, LECHEROS Y AGRICULTORA ECOLOGICA DE CUYAY - CHUQUIBAMBA",ASOCIACION,BAJA DE OFICIO,HABIDO,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,,,,2026-09-20T01:43:21.108Z
20604988200,ASOCIACION DE PRODUCTORES DE CACAO CCAPAQKILLA,ASOCIACION,ACTIVO,HABIDO,CUSCO,LA CONVENCION,ECHARATE,,,,2026-09-20T01:43:21.108Z
20605025821,ASOCIACION PRODUCTIVA AGROECOLOGICA DE MENDOZA,ASOCIACION,SUSPENSION TEMPORAL,HABIDO,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,,,,2026-09-20T01:43:21.108Z
20605141456,ASOCIACION CENTRAL DE PRODUCTORES AGROPECUARIOS Y ECOLOGICO DE YUYAPICHIS,ASOCIACION,ACTIVO,HABIDO,HUANUCO,PUERTO INCA,YUYAPICHIS,,,,2026-09-20T01:43:21.108Z
20605161678,COOPERATIVA AGRARIA DE PRODUCTOS ECOLOGICOS DE PAMPACOLCA - COAPEP,"COOPERATIVAS, SAIS, CAPS",SUSPENSION TEMPORAL,HABIDO,AREQUIPA,CASTILLA,PAMPACOLCA,,,,2026-09-20T01:43:21.108Z
20605197583,ASOCIACION DE PRODUCTORES AGROECOLOGICOS DE PARIACOTO PROMOVIENDO VIDA SALUDABLE - APAPROVIS,ASOCIACION,ACTIVO,HABIDO,ANCASH,HUARAZ,PARIACOTO,,,,2026-09-20T01:43:21.108Z
20605210733,ASOCIACION DE PRODUCTORES DE CITRICOS DE PIGUIATO,ASOCIACION,ACTIVO,HABIDO,CUSCO,LA CONVENCION,ECHARATE,,,,2026-09-20T01:43:21.108Z
20605216812,ASOCIACION DE PRODUCTORES AGROPECUARIOS PAMPAS-CALLEBAMBA,ASOCIACION,BAJA DE OFICIO,HABIDO,APURIMAC,CHINCHEROS,CHINCHEROS,,,,2026-09-20T01:43:21.108Z
20605228489,ASOCIACION AGROINDUSTRIAL DE MUJERES PRODUCTORAS DE CACAO Y CAFE DEL VRAEM-OTARI´S,ASOCIACION,ACTIVO,HABIDO,CUSCO,LA CONVENCION,PICHARI,,,,2026-09-20T01:43:21.108Z
20605272577,ASOCIACION AGROINDUSTRIAL ALLPA WIRAPAK,ASOCIACION,ACTIVO,HABIDO,LORETO,LORETO,NAUTA,,,,2026-09-20T01:43:21.108Z
20605304479,ASOCIACION DE PRODUCTORES DE DERIVADOS LACTEOS SUMAC AUSANGATE DEL DISTRITO DE OCONGATE,ASOCIACION,BAJA PROV. POR OFICIO,HABIDO,CUSCO,QUISPICANCHI,OCONGATE,,,,2026-09-20T01:43:21.108Z
20605348468,ASOCIACION DE PRODUCTORES DE LACTEOS DE CCOLCCA AUSANLAC,ASOCIACION,BAJA DE OFICIO,HABIDO,CUSCO,QUISPICANCHI,OCONGATE,,,,2026-09-20T01:43:21.108Z
20605357122,COOPERATIVA DE PRODUCCION Y SERVICIOS ESPECIALES DE LOS PRODUCTORES DE CUYES DE HUANTA-COOPROCUY HUA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,AYACUCHO,HUANTA,IGUAIN,,,B0917062,2026-09-20T01:43:21.108Z
20605363092,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE CITRICOS SAN ANTONIO DE PAMPA CONCEPCION ECHARATI-APACISA,ASOCIACION,BAJA DE OFICIO,HABIDO,CUSCO,LA CONVENCION,ECHARATE,,,,2026-09-20T01:43:21.108Z
20605371869,ASOCIACION DE AGRICULTORES DE PALTOS EN HUAMAMPALI - ALTO LARAN,ASOCIACION,ACTIVO,HABIDO,ICA,CHINCHA,ALTO LARAN,,,,2026-09-20T01:43:21.108Z
20605430458,"ASOCIACION DE PRODUCTORES AGROPECUARIOS ""VALLE DEL MANTARO TINKUS""",ASOCIACION,BAJA DE OFICIO,HABIDO,JUNIN,JAUJA,SINCOS,,,,2026-09-20T01:43:21.108Z
20605500430,COOPERATIVA AGRARIA DE PRODUCTORES ECOLOGICOS LOS CHANKAS VALLE DEL RIO PERENE,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,CHANCHAMAYO,PICHANAQUI,,,,2026-09-20T01:43:21.108Z
20605520058,ASOCIACION DE PRODUCTORES AGROPECUARIOS CAPIRUSHARI DE MAZAMARI - APACM,ASOCIACION,SUSPENSION TEMPORAL,HABIDO,JUNIN,SATIPO,MAZAMARI,,,,2026-09-20T01:43:21.108Z
20605564730,COOPERATIVA DE PRODUCCION ECO AYMARA-ACORA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,PUNO,PUNO,ACORA,,,,2026-09-20T01:43:21.108Z
20605600922,ASOCIACION DE PRODUCTORES AGROPECUARIOS VALLE IRIBAMBA,ASOCIACION,BAJA DE OFICIO,HABIDO,AYACUCHO,HUANTA,LURICOCHA,,,,2026-09-20T01:43:21.108Z
20605688170,COOPERATIVA AGRARIA ALEXANDER VON HUMBOLDT LTDA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,,,,2026-09-20T01:43:21.108Z
20605783229,ASOCIACION DE PRODUCTORES AGROPECUARIOS LAS CATARATAS DE ILLAPANI,ASOCIACION,BAJA DE OFICIO,HABIDO,CUSCO,LA CONVENCION,ECHARATE,,,,2026-09-20T01:43:21.108Z
20605784047,ASOCIACION DE PRODUCTORES AGROPECUARIOS BUENOS AIRES KM. 2 PACARAN,ASOCIACION,BAJA DE OFICIO,HABIDO,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,,,,2026-09-20T01:43:21.108Z
20605910573,ASOCIACION DE ACOPIO Y PRODUCTORES DE GANADO - TRAPICHE,ASOCIACION,BAJA DE OFICIO,HABIDO,PUNO,SAN ANTONIO DE PUTINA,ANANEA,,,,2026-09-20T01:43:21.108Z
20605962450,COOPERATIVA AGRARIA ECOINDUSTRIAL DEL VALLE PAURAN,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,,,,2026-09-20T01:43:21.108Z
20606017406,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y ARTESANALES YAWARCOCHA,ASOCIACION,BAJA DE OFICIO,HABIDO,HUANUCO,AMBO,AMBO,,,,2026-09-20T01:43:21.108Z
20606041382,ASOCIACION AROMA DE MUJER LLAQUE,ASOCIACION,BAJA DE OFICIO,HABIDO,LAMBAYEQUE,LAMBAYEQUE,SALAS,,,,2026-09-20T01:43:21.108Z
20606047364,ASOCIACIÓN AGROPECUARIO ARTESANAL E INDUSTRIAL WIÑAY LLANKAQ RACCHI AYLLO,ASOCIACION,BAJA DE OFICIO,HABIDO,CUSCO,URUBAMBA,HUAYLLABAMBA,,,,2026-09-20T01:43:21.108Z
20606101423,ASOCIACION DE PRODUCTORES AGROPECUARIOS DON LORENZO DEL DISTRITO DE SAMAN,ASOCIACION,ACTIVO,HABIDO,PUNO,AZANGARO,SAMAN,,,,2026-09-20T01:43:21.108Z
20606161655,COOPERATIVA DE SERVICIOS ESPECIALES DE ALPAQUEROS LOS ANDES DE HUANCAVELICA - COOPAH,"COOPERATIVAS, SAIS, CAPS",SUSPENSION TEMPORAL,HABIDO,HUANCAVELICA,HUANCAVELICA,ASCENSION,,,,2026-09-20T01:43:21.108Z
